archive,source_partition,source_image_name,source_index,sample_id,inclusion_status,exclusion_reason,selection_rule,cytoplasm_instance_index,nucleus_instance_index,nucleus_area_px,whole_cell_area_px,raw_whole_cell_fraction_at_128,nucleus_to_whole_cell_fraction,n_candidate_nuclei_in_normalized_crop,crowding_group,normalized_crop_side_px,target_whole_cell_fraction,outcome_blind,scale_shift_tertile,nucleus_occupancy_tertile
Cx22-Pair.zip,Pair,00261,337,Cx22-Pair:000338,included,,largest_matched_cytoplasm_instance,1,1,518,23629,0.08978271484375,0.02192221422827881,1,not_crowded,217,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00261,338,Cx22-Pair:000339,included,,largest_matched_cytoplasm_instance,1,0,572,12650,0.048095703125,0.04521739130434783,2,crowded,159,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00261,339,Cx22-Pair:000340,included,,largest_matched_cytoplasm_instance,1,1,678,19533,0.0745849609375,0.03471048994010137,2,crowded,197,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00261,340,Cx22-Pair:000341,included,,largest_matched_cytoplasm_instance,0,0,689,24500,0.09344482421875,0.028122448979591836,1,not_crowded,221,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00263,341,Cx22-Pair:000342,included,,largest_matched_cytoplasm_instance,1,1,723,9424,0.0360107421875,0.07671901528013582,1,not_crowded,137,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00263,342,Cx22-Pair:000343,included,,largest_matched_cytoplasm_instance,0,0,312,7211,0.0277099609375,0.043267230619886285,2,crowded,133,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00265,343,Cx22-Pair:000344,included,,largest_matched_cytoplasm_instance,1,1,748,16013,0.06134033203125,0.04671204646224942,2,crowded,178,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00265,344,Cx22-Pair:000345,included,,largest_matched_cytoplasm_instance,1,0,655,14741,0.0565185546875,0.04443389186622346,2,crowded,171,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00266,345,Cx22-Pair:000346,included,,largest_matched_cytoplasm_instance,0,1,497,27907,0.10687255859375,0.01780915182570681,1,not_crowded,235,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00266,346,Cx22-Pair:000347,included,,largest_matched_cytoplasm_instance,0,1,432,30367,0.11566162109375,0.014225968979484308,2,crowded,246,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00268,347,Cx22-Pair:000348,included,,largest_matched_cytoplasm_instance,1,1,474,12867,0.04913330078125,0.03683842387502914,2,crowded,160,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00268,348,Cx22-Pair:000349,included,,largest_matched_cytoplasm_instance,0,0,652,10142,0.03875732421875,0.06428712285545257,2,crowded,158,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00269,349,Cx22-Pair:000350,included,,largest_matched_cytoplasm_instance,0,0,385,23647,0.09027099609375,0.016281135027699074,2,crowded,217,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00269,350,Cx22-Pair:000351,included,,largest_matched_cytoplasm_instance,1,1,442,21216,0.0810546875,0.020833333333333332,2,crowded,205,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00269,351,Cx22-Pair:000352,included,,largest_matched_cytoplasm_instance,1,1,381,15263,0.05810546875,0.02496232719648824,1,not_crowded,174,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00269,352,Cx22-Pair:000353,included,,largest_matched_cytoplasm_instance,0,1,240,16293,0.06170654296875,0.014730252255569877,2,crowded,180,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00270,353,Cx22-Pair:000354,included,,largest_matched_cytoplasm_instance,1,1,510,25391,0.09722900390625,0.020085857193493758,2,crowded,225,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00270,354,Cx22-Pair:000355,included,,largest_matched_cytoplasm_instance,1,1,440,15690,0.05975341796875,0.02804333970681963,1,not_crowded,177,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00270,355,Cx22-Pair:000356,included,,largest_matched_cytoplasm_instance,1,0,592,13597,0.0518798828125,0.04353901595940281,1,not_crowded,180,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00272,356,Cx22-Pair:000357,included,,largest_matched_cytoplasm_instance,0,0,457,14379,0.05511474609375,0.03178246053272133,2,crowded,169,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00272,357,Cx22-Pair:000358,included,,largest_matched_cytoplasm_instance,0,0,437,11038,0.0418701171875,0.03959050552636347,2,crowded,148,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00274,358,Cx22-Pair:000359,included,,largest_matched_cytoplasm_instance,0,0,409,17121,0.065673828125,0.023888791542550084,2,crowded,199,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00274,359,Cx22-Pair:000360,included,,largest_matched_cytoplasm_instance,0,0,350,13828,0.05255126953125,0.025310963262944748,2,crowded,166,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00276,360,Cx22-Pair:000361,included,,largest_matched_cytoplasm_instance,0,0,274,18731,0.07122802734375,0.014628156531952378,2,crowded,193,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00276,361,Cx22-Pair:000362,included,,largest_matched_cytoplasm_instance,1,0,404,17812,0.0679931640625,0.022681338423534696,2,crowded,189,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00277,362,Cx22-Pair:000363,included,,largest_matched_cytoplasm_instance,1,0,619,9052,0.034423828125,0.06838267786124613,2,crowded,134,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00277,363,Cx22-Pair:000364,included,,largest_matched_cytoplasm_instance,0,1,985,14250,0.0546875,0.06912280701754386,2,crowded,168,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00277,364,Cx22-Pair:000365,included,,largest_matched_cytoplasm_instance,1,1,586,9207,0.03521728515625,0.06364722493754751,1,not_crowded,135,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00277,365,Cx22-Pair:000366,included,,largest_matched_cytoplasm_instance,0,0,954,22377,0.08544921875,0.042633060732001606,2,crowded,211,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00277,366,Cx22-Pair:000367,included,,largest_matched_cytoplasm_instance,0,1,756,11021,0.04205322265625,0.06859631612376373,2,crowded,148,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00278,367,Cx22-Pair:000368,included,,largest_matched_cytoplasm_instance,1,1,443,13347,0.0509033203125,0.03319097924627257,1,not_crowded,163,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00278,368,Cx22-Pair:000369,included,,largest_matched_cytoplasm_instance,0,0,357,12647,0.04840087890625,0.02822803826994544,2,crowded,159,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00278,369,Cx22-Pair:000370,included,,largest_matched_cytoplasm_instance,0,0,547,14303,0.0540771484375,0.03824372509263791,2,crowded,169,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00279,370,Cx22-Pair:000371,included,,largest_matched_cytoplasm_instance,0,1,701,17726,0.06787109375,0.039546428974387905,2,crowded,205,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00279,371,Cx22-Pair:000372,included,,largest_matched_cytoplasm_instance,0,0,699,16551,0.0631103515625,0.04223309769802429,1,not_crowded,185,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00279,372,Cx22-Pair:000373,included,,largest_matched_cytoplasm_instance,0,0,414,27883,0.1065673828125,0.01484775669762938,2,crowded,246,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00280,373,Cx22-Pair:000374,included,,largest_matched_cytoplasm_instance,1,1,406,11214,0.0430908203125,0.03620474406991261,2,crowded,153,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00281,374,Cx22-Pair:000375,included,,largest_matched_cytoplasm_instance,1,0,552,21181,0.08160400390625,0.026061092488551058,2,crowded,261,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00282,375,Cx22-Pair:000376,included,,largest_matched_cytoplasm_instance,1,1,259,19633,0.07489013671875,0.013192074568328833,1,not_crowded,198,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00282,376,Cx22-Pair:000377,included,,largest_matched_cytoplasm_instance,1,1,599,23517,0.08984375,0.02547093591869711,2,crowded,216,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00283,377,Cx22-Pair:000378,included,,largest_matched_cytoplasm_instance,1,1,515,25678,0.09771728515625,0.020056079133888932,1,not_crowded,226,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00283,378,Cx22-Pair:000379,included,,largest_matched_cytoplasm_instance,1,1,193,8150,0.03057861328125,0.023680981595092025,2,crowded,127,0.5057373046875,True,low,middle
Cx22-Pair.zip,Pair,00284,379,Cx22-Pair:000380,included,,largest_matched_cytoplasm_instance,0,0,253,20209,0.0771484375,0.012519174625167004,2,crowded,200,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00284,380,Cx22-Pair:000381,included,,largest_matched_cytoplasm_instance,0,0,286,20863,0.0794677734375,0.013708479125724968,2,crowded,204,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00286,381,Cx22-Pair:000382,included,,largest_matched_cytoplasm_instance,1,1,663,26889,0.102294921875,0.02465692290527725,1,not_crowded,231,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00286,382,Cx22-Pair:000383,included,,largest_matched_cytoplasm_instance,1,0,520,24636,0.09405517578125,0.021107322617308005,1,not_crowded,221,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00289,383,Cx22-Pair:000384,included,,largest_matched_cytoplasm_instance,0,0,539,11428,0.0433349609375,0.047164858242912146,2,crowded,151,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00290,384,Cx22-Pair:000385,included,,largest_matched_cytoplasm_instance,0,0,226,24313,0.09375,0.009295438654217909,1,not_crowded,220,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00290,385,Cx22-Pair:000386,included,,largest_matched_cytoplasm_instance,1,1,190,10258,0.03912353515625,0.01852212906999415,2,crowded,143,0.5057373046875,True,low,middle
Cx22-Pair.zip,Pair,00291,386,Cx22-Pair:000387,included,,largest_matched_cytoplasm_instance,1,1,320,16779,0.06396484375,0.019071458370582276,2,crowded,183,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00291,387,Cx22-Pair:000388,included,,largest_matched_cytoplasm_instance,1,1,534,15064,0.0570068359375,0.03544875199150292,2,crowded,173,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00291,388,Cx22-Pair:000389,included,,largest_matched_cytoplasm_instance,1,1,402,16227,0.06182861328125,0.02477352560547236,1,not_crowded,180,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00293,389,Cx22-Pair:000390,included,,largest_matched_cytoplasm_instance,1,1,143,20807,0.0789794921875,0.006872687076464651,1,not_crowded,203,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00293,390,Cx22-Pair:000391,included,,largest_matched_cytoplasm_instance,0,0,597,17821,0.06744384765625,0.03349980360249144,2,crowded,188,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00293,391,Cx22-Pair:000392,included,,largest_matched_cytoplasm_instance,1,0,370,23276,0.08807373046875,0.01589620209658017,1,not_crowded,215,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00293,392,Cx22-Pair:000393,included,,largest_matched_cytoplasm_instance,0,0,562,25650,0.09783935546875,0.021910331384015595,2,crowded,226,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00294,393,Cx22-Pair:000394,included,,largest_matched_cytoplasm_instance,1,0,697,15385,0.058349609375,0.045303867403314914,2,crowded,175,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00295,394,Cx22-Pair:000395,included,,largest_matched_cytoplasm_instance,1,1,160,17014,0.0648193359375,0.00940402021864347,2,crowded,184,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00295,395,Cx22-Pair:000396,included,,largest_matched_cytoplasm_instance,0,0,429,30229,0.1158447265625,0.01419167025042178,1,not_crowded,245,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00295,396,Cx22-Pair:000397,included,,largest_matched_cytoplasm_instance,1,1,158,11965,0.045654296875,0.013205181780192227,2,crowded,154,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00296,397,Cx22-Pair:000398,included,,largest_matched_cytoplasm_instance,0,1,268,15963,0.06085205078125,0.016788824155860426,2,crowded,178,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00296,398,Cx22-Pair:000399,included,,largest_matched_cytoplasm_instance,1,0,491,9198,0.0347900390625,0.05338116981952598,2,crowded,153,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00297,399,Cx22-Pair:000400,included,,largest_matched_cytoplasm_instance,1,0,198,19564,0.074462890625,0.010120629728071968,2,crowded,197,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00298,400,Cx22-Pair:000401,included,,largest_matched_cytoplasm_instance,1,0,400,10968,0.0413818359375,0.03646973012399708,2,crowded,148,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00301,401,Cx22-Pair:000402,included,,largest_matched_cytoplasm_instance,0,0,498,20210,0.0771484375,0.024641266699653636,1,not_crowded,200,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00302,402,Cx22-Pair:000403,included,,largest_matched_cytoplasm_instance,1,1,491,23199,0.08807373046875,0.021164705375231692,1,not_crowded,215,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00302,403,Cx22-Pair:000404,included,,largest_matched_cytoplasm_instance,1,1,444,16607,0.06378173828125,0.02673571385560306,2,crowded,182,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00302,404,Cx22-Pair:000405,included,,largest_matched_cytoplasm_instance,0,0,215,14306,0.054443359375,0.01502865930378862,1,not_crowded,169,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00303,405,Cx22-Pair:000406,included,,largest_matched_cytoplasm_instance,1,1,235,12747,0.048583984375,0.01843571036322272,1,not_crowded,159,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00303,406,Cx22-Pair:000407,included,,largest_matched_cytoplasm_instance,1,1,613,11507,0.0439453125,0.053271921439124015,2,crowded,151,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00305,407,Cx22-Pair:000408,included,,largest_matched_cytoplasm_instance,0,0,465,26677,0.10211181640625,0.017430745586085393,1,not_crowded,230,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00305,408,Cx22-Pair:000409,included,,largest_matched_cytoplasm_instance,1,0,689,15535,0.0596923828125,0.04435146443514645,1,not_crowded,176,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00306,409,Cx22-Pair:000410,included,,largest_matched_cytoplasm_instance,0,0,585,37770,0.1439208984375,0.015488482922954726,2,crowded,274,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00306,410,Cx22-Pair:000411,included,,largest_matched_cytoplasm_instance,0,0,399,22081,0.08319091796875,0.01806983379375934,1,not_crowded,209,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00307,411,Cx22-Pair:000412,included,,largest_matched_cytoplasm_instance,1,1,289,17054,0.06512451171875,0.016946170986278878,2,crowded,184,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00307,412,Cx22-Pair:000413,included,,largest_matched_cytoplasm_instance,1,1,514,28319,0.1080322265625,0.018150358416610755,2,crowded,237,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00307,413,Cx22-Pair:000414,included,,largest_matched_cytoplasm_instance,0,0,326,15444,0.05889892578125,0.021108521108521107,2,crowded,175,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00308,414,Cx22-Pair:000415,included,,largest_matched_cytoplasm_instance,0,0,577,13291,0.05023193359375,0.04341283575351742,2,crowded,163,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00311,415,Cx22-Pair:000416,included,,largest_matched_cytoplasm_instance,0,0,462,25230,0.09625244140625,0.0183115338882283,1,not_crowded,224,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00312,416,Cx22-Pair:000417,included,,largest_matched_cytoplasm_instance,0,0,304,27342,0.10345458984375,0.011118425864969644,2,crowded,233,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00313,417,Cx22-Pair:000418,included,,largest_matched_cytoplasm_instance,0,0,444,14990,0.0562744140625,0.02961974649766511,1,not_crowded,177,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00313,418,Cx22-Pair:000419,included,,largest_matched_cytoplasm_instance,0,0,516,25663,0.0980224609375,0.020106768499396018,1,not_crowded,226,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00314,419,Cx22-Pair:000420,included,,largest_matched_cytoplasm_instance,1,1,352,22119,0.08404541015625,0.0159139201591392,2,crowded,210,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00315,420,Cx22-Pair:000421,included,,largest_matched_cytoplasm_instance,1,1,552,33653,0.1280517578125,0.016402698124981428,1,not_crowded,258,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00315,421,Cx22-Pair:000422,included,,largest_matched_cytoplasm_instance,0,0,291,27245,0.10382080078125,0.01068085887318774,1,not_crowded,233,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00316,422,Cx22-Pair:000423,included,,largest_matched_cytoplasm_instance,0,0,300,19863,0.0755615234375,0.015103458692040477,2,crowded,199,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00316,423,Cx22-Pair:000424,included,,largest_matched_cytoplasm_instance,0,0,528,16993,0.06512451171875,0.031071617724945565,1,not_crowded,184,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00317,424,Cx22-Pair:000425,included,,largest_matched_cytoplasm_instance,0,0,632,29462,0.1121826171875,0.021451361075283417,2,crowded,242,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00318,425,Cx22-Pair:000426,included,,largest_matched_cytoplasm_instance,1,1,251,29066,0.11083984375,0.008635519163283562,2,crowded,240,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00319,426,Cx22-Pair:000427,included,,largest_matched_cytoplasm_instance,0,0,459,18177,0.0694580078125,0.02525169169830005,1,not_crowded,190,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00319,427,Cx22-Pair:000428,included,,largest_matched_cytoplasm_instance,1,1,407,14996,0.0570068359375,0.027140570818885035,1,not_crowded,192,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00319,428,Cx22-Pair:000429,included,,largest_matched_cytoplasm_instance,1,1,232,15188,0.05810546875,0.015275217276797471,1,not_crowded,174,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00320,429,Cx22-Pair:000430,included,,largest_matched_cytoplasm_instance,1,1,2279,70790,0.2701416015625,0.032193812685407545,2,crowded,375,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00321,430,Cx22-Pair:000431,included,,largest_matched_cytoplasm_instance,0,0,546,22847,0.08734130859375,0.023898104783997898,2,crowded,213,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00321,431,Cx22-Pair:000432,included,,largest_matched_cytoplasm_instance,0,0,327,28234,0.106689453125,0.011581780831621449,2,crowded,237,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00322,432,Cx22-Pair:000433,included,,largest_matched_cytoplasm_instance,1,1,429,22852,0.08740234375,0.018772973919131804,2,crowded,213,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00323,433,Cx22-Pair:000434,included,,largest_matched_cytoplasm_instance,0,0,256,20598,0.078369140625,0.012428391105932616,2,crowded,202,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00323,434,Cx22-Pair:000435,included,,largest_matched_cytoplasm_instance,0,1,250,14146,0.05389404296875,0.017672840378905697,1,not_crowded,168,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00324,435,Cx22-Pair:000436,included,,largest_matched_cytoplasm_instance,1,1,587,32588,0.1243896484375,0.018012765435129495,2,crowded,254,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00325,436,Cx22-Pair:000437,included,,largest_matched_cytoplasm_instance,0,0,957,10083,0.03814697265625,0.0949122285034216,2,crowded,142,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00325,437,Cx22-Pair:000438,included,,largest_matched_cytoplasm_instance,0,1,736,17442,0.0660400390625,0.042196995757367274,1,not_crowded,186,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00326,438,Cx22-Pair:000439,included,,largest_matched_cytoplasm_instance,1,1,515,17645,0.06756591796875,0.029186738452819494,1,not_crowded,187,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00326,439,Cx22-Pair:000440,included,,largest_matched_cytoplasm_instance,1,0,379,15146,0.05767822265625,0.025023108411461773,2,crowded,174,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00326,440,Cx22-Pair:000441,included,,largest_matched_cytoplasm_instance,1,0,444,26808,0.10205078125,0.01656222023276634,2,crowded,231,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00326,441,Cx22-Pair:000442,included,,largest_matched_cytoplasm_instance,0,1,520,9073,0.0345458984375,0.05731290642565855,2,crowded,164,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00327,442,Cx22-Pair:000443,included,,largest_matched_cytoplasm_instance,0,1,607,12703,0.04803466796875,0.0477839880343226,2,crowded,159,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00328,443,Cx22-Pair:000444,included,,largest_matched_cytoplasm_instance,0,1,192,26812,0.1024169921875,0.007160972698791586,2,crowded,231,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00329,444,Cx22-Pair:000445,included,,largest_matched_cytoplasm_instance,1,0,236,12046,0.04583740234375,0.01959156566495102,2,crowded,155,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00329,445,Cx22-Pair:000446,included,,largest_matched_cytoplasm_instance,0,1,202,16832,0.0643310546875,0.012000950570342206,2,crowded,187,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00329,446,Cx22-Pair:000447,included,,largest_matched_cytoplasm_instance,1,1,287,16679,0.063720703125,0.017207266622699204,2,crowded,182,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00329,447,Cx22-Pair:000448,included,,largest_matched_cytoplasm_instance,0,0,191,15512,0.05914306640625,0.012313047962867458,2,crowded,176,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00329,448,Cx22-Pair:000449,included,,largest_matched_cytoplasm_instance,0,0,220,23324,0.0889892578125,0.009432344366317956,2,crowded,215,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00330,449,Cx22-Pair:000450,included,,largest_matched_cytoplasm_instance,1,0,328,6944,0.02642822265625,0.04723502304147465,2,crowded,118,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00330,450,Cx22-Pair:000451,included,,largest_matched_cytoplasm_instance,1,1,242,15704,0.05987548828125,0.015410086602139583,1,not_crowded,177,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00332,451,Cx22-Pair:000452,included,,largest_matched_cytoplasm_instance,1,1,412,27545,0.10540771484375,0.014957342530404791,2,crowded,234,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00332,452,Cx22-Pair:000453,included,,largest_matched_cytoplasm_instance,1,1,215,14955,0.0572509765625,0.014376462721497826,2,crowded,172,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00333,453,Cx22-Pair:000454,included,,largest_matched_cytoplasm_instance,0,0,573,19247,0.0733642578125,0.02977087338286486,1,not_crowded,199,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00334,454,Cx22-Pair:000455,included,,largest_matched_cytoplasm_instance,1,1,379,20024,0.07666015625,0.01892728725529365,2,crowded,199,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00334,455,Cx22-Pair:000456,included,,largest_matched_cytoplasm_instance,0,0,338,18275,0.06976318359375,0.018495212038303694,2,crowded,191,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00335,456,Cx22-Pair:000457,included,,largest_matched_cytoplasm_instance,1,1,324,16126,0.06170654296875,0.020091777254123776,2,crowded,197,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00335,457,Cx22-Pair:000458,included,,largest_matched_cytoplasm_instance,1,1,735,13784,0.0535888671875,0.05332269297736506,1,not_crowded,218,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00335,458,Cx22-Pair:000459,included,,largest_matched_cytoplasm_instance,0,0,528,21677,0.0826416015625,0.0243576140609863,1,not_crowded,209,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00335,459,Cx22-Pair:000460,included,,largest_matched_cytoplasm_instance,0,0,135,8324,0.03173828125,0.016218164344065353,2,crowded,129,0.5057373046875,True,low,low
Cx22-Pair.zip,Pair,00336,460,Cx22-Pair:000461,included,,largest_matched_cytoplasm_instance,1,0,191,12366,0.046875,0.01544557658094776,2,crowded,157,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00337,461,Cx22-Pair:000462,included,,largest_matched_cytoplasm_instance,0,0,236,20353,0.0780029296875,0.011595342209993613,2,crowded,201,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00338,462,Cx22-Pair:000463,included,,largest_matched_cytoplasm_instance,1,1,392,19442,0.07464599609375,0.020162534718650343,2,crowded,197,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00340,463,Cx22-Pair:000464,included,,largest_matched_cytoplasm_instance,1,1,634,13354,0.05108642578125,0.047476411562078775,2,crowded,193,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00340,464,Cx22-Pair:000465,included,,largest_matched_cytoplasm_instance,1,1,459,19815,0.07568359375,0.02316426949280848,1,not_crowded,198,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00340,465,Cx22-Pair:000466,included,,largest_matched_cytoplasm_instance,1,1,479,17558,0.0672607421875,0.02728101150472719,2,crowded,187,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00341,466,Cx22-Pair:000467,included,,largest_matched_cytoplasm_instance,0,0,383,13168,0.05023193359375,0.02908566221142163,2,crowded,162,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00341,467,Cx22-Pair:000468,included,,largest_matched_cytoplasm_instance,0,0,470,48082,0.1832275390625,0.009774967763404184,2,crowded,309,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00342,468,Cx22-Pair:000469,included,,largest_matched_cytoplasm_instance,1,1,182,22731,0.08709716796875,0.00800668690334785,1,not_crowded,213,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00342,469,Cx22-Pair:000470,included,,largest_matched_cytoplasm_instance,0,0,364,17999,0.0684814453125,0.02022334574143008,2,crowded,189,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00343,470,Cx22-Pair:000471,included,,largest_matched_cytoplasm_instance,0,0,785,15592,0.0589599609375,0.05034633145202668,2,crowded,176,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00344,471,Cx22-Pair:000472,included,,largest_matched_cytoplasm_instance,0,1,1070,10922,0.04168701171875,0.09796740523713605,1,not_crowded,156,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00344,472,Cx22-Pair:000473,included,,largest_matched_cytoplasm_instance,1,1,433,21539,0.08233642578125,0.020103068851850134,2,crowded,207,0.5057373046875,True,high,middle
